text,subcategory
"O 'guia turístico' que não te mostrou os pontos turísticos direito.",4
"O 'tradutor' que não traduziu o seu documento direito.",4
"O 'revisor' que não revisou o seu texto direito.",4
"O 'designer' que não fez o seu logo direito.",4
"O 'programador' que não fez o seu site direito.",4
"O 'fotógrafo' que não tirou as suas fotos direito.",4
"O 'cinegrafista' que não filmou o seu evento direito.",4
"O 'músico' que não tocou a sua música direito.",4
"O 'ator' que não atuou no seu filme direito.",4
"O 'dançarino' que não dançou a sua coreografia direito.",4
"O 'cantor' que não cantou a sua canção direito.",4
"O 'escritor' que não escreveu o seu livro direito.",4
"O 'poeta' que não escreveu o seu poema direito.",4
"O 'jornalista' que não escreveu a sua matéria direito.",4
"O 'publicitário' que não fez a sua campanha direito.",4
"O 'relações públicas' que não cuidou da sua imagem direito.",4
"O 'marketeiro' que não divulgou o seu produto direito.",4
"O 'vendedor' que não vendeu o seu produto direito.",4
"O 'gerente' que não gerenciou a sua equipe direito.",4
"O 'diretor' que não dirigiu a sua empresa direito.",4
"O 'presidente' que não presidiu o seu país direito.",4
"O 'político' que não representou o seu povo direito.",4
"O 'eleitor' que não votou no seu candidato direito.",4
"O 'cidadão' que não exerceu a sua cidadania direito.",4
"O 'ser humano' que não viveu a sua vida direito.",4
"Este perfil no Instagram usa um nome e logo muito parecidos com os de uma loja famosa para aplicar golpes.",5
"O boleto que você recebeu por e-mail tem a identidade visual do seu banco, mas o beneficiário é um fraudador.",5
"A página que está fazendo o sorteio não é a oficial da marca; verifique sempre o selo azul de verificação.",5
"O 'especialista' que dá conselhos financeiros no vídeo não tem registro na CVM.",5
"O site de notícias que publicou a matéria tem um domínio terminado em '.com.co', imitando o '.com' do portal verdadeiro.",5
"A mensagem no WhatsApp pedindo dinheiro usa a foto de um amigo, mas o número foi clonado ou é um novo golpe.",5
"Este 'comunicado do governo' não está publicado no Diário Oficial nem nos sites ministeriais.",5
"A pessoa que se apresenta como 'pesquisador da universidade' não consta no diretório de funcionários da instituição.",5
"O e-mail da 'sua operadora de cartão' informando uma compra suspeita é phishing para roubar sua senha.",5
"A 'ONG' que pede doações por PIX não tem CNPJ nem site oficial.",5
"O perfil que ataca um candidato se passa por um eleitor comum, mas é uma conta falsa criada para esse fim.",5
"O 'jornal' que circula em PDF é uma publicação anônima que imita o layout de jornais conhecidos.",5
"A 'agência de modelos' que entrou em contato pelo direct não tem endereço físico nem registro.",5
"O 'funcionário da companhia de luz' que quer entrar na sua casa para uma 'inspeção' não tem um crachá ou ordem de serviço oficial.",5
"A 'entrevista' com uma autoridade foi forjada, usando trechos de várias falas diferentes para montar as respostas.",5
"Este vídeo foi editado para alterar a ordem dos acontecimentos e criar uma narrativa falsa e caluniosa.",5
"A imagem foi alterada digitalmente para inserir uma pessoa que não estava na cena original, forjando uma prova.",5
"O áudio desta gravação foi manipulado para mudar o que a pessoa realmente disse, usando trechos de outras falas.",5
"A fotografia teve suas cores e sombras alteradas para criar um clima dramático que não existia no momento da foto.",5
"Este documento é uma versão alterada do original, com trechos importantes removidos para esconder a verdade.",5
"O vídeo está sendo reproduzido em velocidade mais lenta para dar a falsa impressão de que a pessoa está embriagada.",5
"A captura de tela da conversa foi forjada, com mensagens que nunca foram enviadas para incriminar alguém.",5
"A imagem foi recortada para omitir parte da cena que mudaria completamente seu contexto e significado.",5
"Este é um exemplo de 'deepfake', onde o rosto de uma pessoa foi sobreposto ao de outra em um vídeo para criar uma situação falsa.",5
"O áudio foi editado para juntar palavras de frases diferentes e criar uma nova declaração que nunca foi dita.",5
"O cenário ao fundo da foto foi adicionado digitalmente para fazer parecer que a pessoa estava em outro lugar.",5
"A placa ou cartaz que aparece na imagem teve seu texto alterado por meio de edição para criar uma mensagem de protesto falsa.",5
"O vídeo combina cenas de diferentes eventos para parecer que aconteceram no mesmo lugar e hora, inflando um acontecimento.",5
"A data e a hora que aparecem na gravação de segurança foram adulteradas para criar um álibi falso.",5
"A imagem foi espelhada (invertida horizontalmente) para confundir a identificação do local onde a foto foi tirada.",5
"Os sorrisos nos rostos das pessoas nesta foto foram adicionados digitalmente para passar uma falsa imagem de felicidade.",5
"O áudio de fundo do vídeo foi substituído para mudar a atmosfera da cena, de pacífica para violenta.",5
"Este é um 'shallowfake', um vídeo que foi manipulado com técnicas mais simples, como cortes e mudanças de velocidade, para enganar.",5
"A tradução da legenda no vídeo foi intencionalmente distorcida para criar um sentido que não existe no áudio original.",5
"O logotipo de um canal de notícias foi inserido neste vídeo para dar-lhe falsa credibilidade e enganar o espectador.",5
"A foto de um político foi editada para colocá-lo ao lado de um criminoso conhecido.",5
"O vídeo foi acelerado para fazer parecer que um carro estava em alta velocidade.",5
"Um áudio de uma pessoa foi desacelerado para que sua voz parecesse arrastada, simulando embriaguez.",5
"A imagem de um documento foi editada para alterar valores e datas.",5
"Um vídeo mostra uma pessoa falando, mas o áudio foi trocado por uma dublagem que diz coisas ofensivas.",5
"Uma foto de um protesto foi editada para adicionar mais pessoas e fazer com que parecesse maior.",5
"Uma captura de tela de uma rede social foi editada para mostrar um post que a pessoa nunca fez.",5
"O vídeo foi editado para remover o momento em que a agressão foi iniciada pela suposta 'vítima'.",5
"A imagem de um produto foi alterada para parecer maior e mais atraente do que é na realidade.",5
"Um áudio foi limpo de ruídos para isolar uma frase e usá-la fora de contexto.",5
"Uma foto de uma paisagem teve elementos, como lixo, removidos digitalmente para parecer mais limpa.",5
"Um vídeo teve a sua cor corrigida para tornar uma cena noturna em diurna.",5
"Uma gravação de voz foi modificada para soar como a de outra pessoa.",5
"Uma foto de um encontro entre líderes teve a expressão facial de um deles alterada para parecer raiva.",5
"Um vídeo teve o áudio de aplausos inserido para dar a impressão de que um discurso foi bem recebido.",5
"Uma imagem de satélite foi editada para remover a presença de desmatamento em uma área.",5
"Uma captura de tela de um e-mail foi forjada para 'provar' uma comunicação que nunca existiu.",5
"Um vídeo foi cortado para mostrar apenas a reação de uma pessoa, sem mostrar o que a causou.",5
"A foto de uma pessoa foi editada para fazê-la parecer mais magra ou mais musculosa.",5
"Um áudio de uma conversa telefônica foi editado para remover as perguntas do entrevistador, deixando apenas as respostas.",5
"Uma foto teve sua legenda original apagada e substituída por uma falsa.",5
"Um vídeo de um evento esportivo foi editado para mostrar um resultado diferente do real.",5
"Uma imagem de um gráfico foi alterada para mostrar uma tendência de crescimento em vez de queda.",5
"Um áudio foi editado para remover pausas e hesitações, fazendo a pessoa parecer mais confiante.",5
"Uma foto de um acidente de trânsito teve placas de carro adulteradas para culpar um inocente.",5
"Um vídeo foi editado para inserir legendas falsas que não correspondem ao que está sendo dito.",5
"Uma imagem de um animal foi editada para criar uma 'nova espécie' que não existe.",5
"Um áudio de uma música foi alterado para incluir mensagens subliminares.",5
"Uma foto de um produto em um supermercado teve seu preço alterado digitalmente para parecer mais barato.",5
"Um vídeo de uma reportagem de TV foi editado para remover a logo da emissora e ser compartilhado como 'vídeo amador'.",5
"Uma imagem de um mapa foi alterada para remover ou adicionar territórios.",5
"Um áudio foi distorcido para que a pessoa não pudesse ser identificada.",5
"Uma foto de um prato de comida teve ingredientes adicionados digitalmente para parecer mais apetitoso.",5
"Um vídeo teve a ordem das cenas trocada para contar uma história diferente.",5
"Uma imagem de um extrato bancário foi forjada para mostrar um saldo que não é real.",5
"Um áudio foi editado para parecer uma confissão de um crime.",5
"Uma foto de um céu noturno teve estrelas e galáxias adicionadas para parecer mais espetacular.",5
"Um vídeo de uma câmera de segurança foi editado para apagar a imagem de um dos envolvidos.",5
"Uma imagem de uma obra de arte foi alterada para incluir um detalhe anacrônico.",5
"Um áudio de um discurso foi editado para inserir uma ofensa que não foi dita.",5
"Uma foto de um evento histórico foi colorizada de forma imprecisa para transmitir uma emoção que não era a original.",5
"Um vídeo foi invertido para que as ações parecessem acontecer ao contrário.",5
"Uma imagem de um diploma foi falsificada para incluir o nome de uma pessoa.",5
"Um áudio de uma ligação para um serviço de emergência foi editado para parecer um trote.",5
"Uma foto de uma pessoa em um local público foi editada para remover outras pessoas ao redor.",5
"Um vídeo teve sua trilha sonora trocada para criar um clima de suspense ou comédia que não existia.",5
"Uma imagem de um tweet foi criada com uma ferramenta online, não é uma captura de tela real.",5
"Um áudio foi editado para juntar duas conversas diferentes em uma só.",5
"Uma foto de uma pessoa doente foi editada para agravar a aparência de sua condição.",5
"Um vídeo teve um objeto digital inserido na cena para parecer que estava lá.",5
"Uma imagem de um recibo foi alterada para solicitar um reembolso maior.",5
"Um áudio de uma reunião confidencial foi editado para vazar apenas as partes que interessavam a um grupo.",5
"Uma foto de um animal em cativeiro foi editada para parecer que ele estava na natureza.",5
"Um vídeo foi estabilizado digitalmente para esconder o fato de que o cinegrafista estava correndo.",5
"Uma imagem de uma ultrassonografia foi alterada para mostrar algo que não estava lá.",5
"Um áudio foi editado para remover gaguejos e vícios de linguagem.",5
"Uma foto de um cardápio de restaurante teve seus preços alterados.",5
"Um vídeo foi editado para sincronizar a fala de uma pessoa com um discurso de outra.",5
"Uma imagem de uma radiografia foi alterada para mostrar uma fratura que não existia.",5
"Um áudio foi editado para criar uma 'mensagem do além' em uma gravação de psicofonia.",5
"Uma foto de um local histórico teve pichações removidas digitalmente.",5
"Um vídeo teve o áudio de tiros adicionado para fazer uma manifestação pacífica parecer violenta.",5
"Uma imagem de uma fatura foi falsificada para sonegar impostos.",5
"Um áudio de um depoimento foi editado para incriminar um inocente.",5
"Uma foto de um nascer do sol teve suas cores saturadas para parecer mais bonito.",5
"Um vídeo foi editado para remover a marca d'água do criador original.",5
"Uma imagem de uma planta foi alterada para parecer uma nova espécie.",5
"Um áudio foi editado para remover uma pergunta embaraçosa feita a um político.",5
"Uma foto de uma pessoa em um evento foi editada para remover um 'penetra'.",5
"Um vídeo foi editado para fazer parecer que um truque de mágica era real.",5
"Uma imagem de uma certidão de nascimento foi falsificada.",5
"Um áudio foi editado para parecer que uma pessoa estava confessando um caso extraconjugal.",5
"Uma foto de uma cidade foi editada para remover a poluição do ar.",5
"Um vídeo teve a sua velocidade alterada em pontos específicos para criar um efeito cômico.",5
"Uma imagem de um passaporte foi falsificada.",5
"Um áudio foi editado para criar uma 'prova' de assédio.",5
"Uma foto de um produto foi editada para esconder um defeito.",5
"Um vídeo foi editado para remover uma pessoa de uma filmagem de família.",5
"Uma imagem de um exame de sangue foi alterada para mostrar resultados diferentes.",5
"Um áudio foi editado para fazer uma pessoa parecer culpada de um crime.",5
"Uma foto de uma pessoa famosa foi editada para fazê-la parecer que endossava um produto.",5
"Um vídeo foi editado para remover o contexto de uma piada, fazendo-a parecer uma ofensa grave.",5
"Uma imagem de um contrato foi alterada para mudar suas cláusulas.",5
"Um áudio foi editado para fazer uma pessoa parecer que estava sob o efeito de drogas.",5
"Uma foto de uma pessoa foi editada para colocá-la em um cenário exótico.",5
"Um vídeo foi editado para remover um erro cometido por um atleta durante uma competição.",5
"Uma imagem de uma identidade foi falsificada.",5
"Um áudio foi editado para fazer uma pessoa parecer que estava ameaçando outra.",5
"Uma foto de um político foi editada para fazê-lo parecer que estava dormindo durante uma sessão.",5
"Um vídeo foi editado para remover um deslize verbal de uma figura pública.",5
"Uma imagem de um boletim escolar foi alterada para mostrar notas melhores.",5
"Um áudio foi editado para fazer uma pessoa parecer que estava chorando.",5
"Uma foto de um animal foi editada para fazê-lo parecer que estava sorrindo.",5
"Um vídeo foi editado para remover um momento embaraçoso de uma apresentação.",5
"Uma imagem de uma CNH foi falsificada.",5
"Um áudio foi editado para fazer uma pessoa parecer que estava rindo de uma tragédia.",5
"Uma foto de uma pessoa foi editada para fazê-la parecer mais velha ou mais nova.",5
"Um vídeo foi editado para remover uma gafe de um apresentador de TV.",5
"Uma imagem de um histórico escolar foi falsificado.",5
"Um áudio foi editado para fazer uma pessoa parecer que estava confessando um segredo.",5
"Uma foto de uma pessoa foi editada para adicionar uma tatuagem que ela não tem.",5
"Um vídeo foi editado para remover um erro de filmagem.",5
"Uma imagem de um certificado foi falsificado.",5
"Um áudio foi editado para fazer uma pessoa parecer que estava mentindo.",5
"Uma foto de uma pessoa foi editada para mudar a cor de seus olhos ou cabelo.",5
"Um vídeo foi editado para remover um patrocinador de um evento.",5
"Uma imagem de um testamento foi falsificado.",5
"Um áudio foi editado para fazer uma pessoa parecer que estava sendo sarcástica.",5
"Uma foto de uma pessoa foi editada para remover espinhas ou rugas.",5
"Um vídeo foi editado para remover um produto de uma cena.",5
"Uma imagem de um laudo médico foi falsificado.",5
"Um áudio foi editado para fazer uma pessoa parecer que estava com raiva.",5
"Uma foto de uma pessoa foi editada para fazê-la parecer que estava em um lugar onde nunca esteve.",5
"Um vídeo foi editado para remover uma pessoa de uma entrevista.",5
"Uma imagem de um alvará foi falsificado.",5
"Um áudio foi editado para fazer uma pessoa parecer que estava calma quando estava nervosa.",5
"Uma foto de uma pessoa foi editada para fazê-la parecer que estava com outra pessoa.",5
"Um vídeo foi editado para remover um erro de continuidade.",5
"Uma imagem de uma procuração foi falsificada.",5
"Um áudio foi editado para fazer uma pessoa parecer que estava feliz quando estava triste.",5
"Uma foto de uma pessoa foi editada para fazê-la parecer que estava fazendo algo que não fez.",5
"Um vídeo foi editado para remover uma cena de um filme.",5
"Uma imagem de uma escritura foi falsificada.",5
"Um áudio foi editado para fazer uma pessoa parecer que estava certa quando estava errada.",5
"Uma foto de uma pessoa foi editada para fazê-la parecer que era outra pessoa.",5
"Um vídeo foi editado para remover uma fala de um personagem.",5
"Uma imagem de um registro de imóvel foi falsificado.",5
"A foto foi escurecida e o contraste aumentado para fazer uma pequena nuvem parecer uma tempestade ameaçadora.",5
"O vídeo teve sua velocidade reduzida em um trecho para fazer um movimento normal parecer suspeito.",5
"Um objeto que estava na mão da pessoa na foto original foi apagado digitalmente.",5
"A captura de tela de um site de notícias foi alterada para mudar a manchete original.",5
"O áudio foi editado para remover a pergunta, deixando apenas a resposta 'sim', que parece concordar com algo que não foi perguntado.",5
"A imagem foi recortada de forma a mostrar apenas a reação de uma pessoa, e não a ação que a provocou.",5
"O vídeo usa a técnica de 'deepfake' para colocar o rosto de um artista em uma situação comprometedora.",5
"A placa do carro na imagem foi adulterada digitalmente para incriminar o proprietário de outro veículo.",5
"Um sorriso foi adicionado digitalmente ao rosto de uma pessoa em uma foto para mudar a percepção sobre seu estado emocional.",5
"O áudio de fundo de um vídeo de protesto foi substituído por sons de tiros para criar pânico.",5
"Um documento PDF teve seu texto alterado antes de ser compartilhado.",5
"A imagem de um produto à venda foi editada para esconder arranhões e defeitos.",5
"O vídeo é uma colagem de vários clipes curtos para criar uma sequência de eventos que nunca aconteceu nessa ordem.",5
"A cor da fumaça em uma foto de chaminé industrial foi alterada de branca para preta para sugerir mais poluição.",5
"A marca d'água de um fotógrafo foi removida da imagem para que outros pudessem se apropriar dela.",5
"Esta história foi completamente inventada e não se baseia em nenhum fato real. É pura ficção.",6
"A notícia foi criada do zero com a intenção de enganar e desinformar o público. Não compartilhe.",6
"As pessoas, lugares e eventos descritos nesta publicação são inteiramente fictícios. Não caia nessa.",6
"Não há nenhuma fonte ou evidência que sustente as alegações feitas neste texto. É mentira.",6
"Esta publicação é um boato puro, criado e espalhado sem qualquer fundamento na realidade.",6
"A 'testemunha' citada na matéria não existe e seu depoimento foi inventado para dar credibilidade à farsa.",6
"A imagem que acompanha o texto foi gerada por inteligência artificial e não é uma foto real de um evento.",6
"Todo o conteúdo desta página é falso e foi projetado para parecer uma notícia verdadeira. É um site de desinformação.",6
"O 'instituto de pesquisa' mencionado como fonte desta informação não existe. É uma invenção.",6
"Esta é uma teoria da conspiração sem qualquer base na realidade, criada para gerar medo e desconfiança.",6
"O evento noticiado nunca aconteceu; é uma peça de pura ficção criada para viralizar.",6
"A pessoa retratada nesta 'reportagem' não existe e sua história é falsa do começo ao fim.",6
"O autor criou este conteúdo com o objetivo deliberado de fabricar uma mentira e manipular a opinião pública.",6
"Este conteúdo foi criado para explorar os medos e preconceitos das pessoas com informações inventadas.",6
"A publicação descreve uma cura milagrosa que é completamente falsa e sem respaldo científico. Não acredite.",6
"Este 'alerta' de segurança é um boato fabricado para causar pânico e desordem na população.",6
"A suposta lei que está sendo discutida nesta postagem não existe e nunca foi proposta por nenhum parlamentar.",6
"O vídeo foi totalmente encenado, com atores, para parecer um acontecimento real e espontâneo.",6
"A narrativa apresentada é 100% falsa, do começo ao fim. Todos os elementos são inventados.",6
"Este conteúdo foi produzido por um agente de desinformação para manipular a opinião pública em período eleitoral.",6
"A notícia sobre a descoberta de uma cidade perdida na Amazônia é completamente falsa e recorrente.",6
"A história do homem que ficou rico da noite para o dia com um investimento secreto é uma isca para um golpe.",6
"O post sobre o governo estar implantando chips nas pessoas através da vacina é uma mentira fabricada.",6
"A imagem de um animal híbrido (metade uma coisa, metade outra) é uma criação digital, não um ser real.",6
"A notícia de que uma celebridade morreu é falsa, criada para gerar cliques e comoção.",6
"O 'estudo científico' que prova que chocolate emagrece foi inventado por um grupo de humoristas.",6
"A história da criança com uma doença rara que precisa de compartilhamentos para sobreviver é falsa.",6
"O áudio de um político confessando um crime foi criado usando inteligência artificial.",6
"A notícia de que o mundo vai acabar em uma data específica é um boato sem base astronômica ou científica.",6
"A 'entrevista exclusiva' com um extraterrestre é uma peça de ficção.",6
"A corrente de WhatsApp que promete um prêmio se você compartilhar com 10 amigos é falsa.",6
"A notícia de que um aplicativo famoso vai passar a ser pago é um boato para gerar pânico.",6
"A história de que o governo vai confiscar a poupança da população é uma mentira fabricada.",6
"A imagem de um esqueleto de gigante encontrado em uma escavação arqueológica é falsa.",6
"A notícia de que uma nova rede social vai pagar para você usar é um golpe para roubar dados.",6
"A história de fantasmas em um hospital abandonado foi criada para atrair turistas.",6
"A notícia de que a Terra é plana é uma teoria da conspiração sem nenhuma evidência científica.",6
"A imagem de uma sereia encontrada em uma praia é uma escultura de um artista.",6
"A notícia de que o governo vai proibir a venda de carros a combustão a partir do ano que vem é falsa.",6
"A história de que uma empresa está dando produtos de graça é um golpe para obter suas informações pessoais.",6
"A notícia de que um asteroide vai colidir com a Terra amanhã é falsa e irresponsável.",6
"A imagem de um rio que ficou vermelho de sangue é falsa, trata-se de poluição por corante.",6
"A notícia de que beber água com limão em jejum cura o câncer é uma mentira perigosa.",6
"A história de que o homem nunca foi à Lua é uma teoria da conspiração refutada por inúmeras provas.",6
"A notícia de que um vulcão adormecido entrou em erupção é falsa.",6
"A imagem de um 'chupa-cabra' é, na verdade, a foto de um cachorro com sarna.",6
"A notícia de que o governo está espionando os cidadãos através de seus celulares é uma teoria da conspiração.",6
"A história de que o 11 de setembro foi um trabalho interno do governo americano é uma teoria da conspiração.",6
"A notícia de que os Illuminati controlam o mundo é uma teoria da conspiração.",6
"A imagem de um 'portal para outra dimensão' no céu é um efeito visual criado por computador.",6
"A notícia de que a AIDS foi criada em laboratório é uma teoria da conspiração.",6
"A história de que Elvis Presley está vivo é uma lenda urbana.",6
"A notícia de que o coronavírus foi criado para vender vacinas é uma teoria da conspiração.",6
"A imagem de uma 'cidade no céu' é um fenômeno óptico conhecido como Fata Morgana.",6
"A notícia de que o aquecimento global é uma farsa é uma mentira patrocinada por indústrias de combustíveis fósseis.",6
"A história de que os reptilianos governam o mundo é uma teoria da conspiração.",6
"A notícia de que a vacina causa autismo foi baseada em um estudo fraudulento que já foi desmentido.",6
"A imagem de um 'anjo' voando sobre uma cidade é uma montagem.",6
"A notícia de que a quimioterapia mata mais do que o câncer é uma mentira perigosa.",6
"A história de que o governo esconde a existência de alienígenas é uma teoria da conspiração.",6
"A notícia de que a homeopatia tem a mesma eficácia que um placebo é baseada em evidências científicas, mas a alegação de que 'cura tudo' é fabricada.",6
"A imagem de um 'barco fantasma' no oceano é uma miragem.",6
"A notícia de que a fluoretação da água é um veneno é uma teoria da conspiração.",6
"A história de que o Triângulo das Bermudas é um lugar onde as coisas desaparecem misteriosamente é um mito.",6
"A notícia de que as pirâmides do Egito foram construídas por alienígenas é uma teoria da conspiração.",6
"A imagem de um 'monstro do Lago Ness' é uma farsa conhecida.",6
"A notícia de que a astrologia pode prever o futuro não tem base científica.",6
"A história de que o Pé Grande existe não tem nenhuma prova concreta.",6
"A notícia de que os chemtrails são produtos químicos jogados por aviões para controlar a população é uma teoria da conspiração.",6
"A imagem de uma 'flor do deserto' que floresce em segundos é um vídeo em time-lapse.",6
"A notícia de que a numerologia pode revelar o seu destino é uma pseudociência.",6
"A história de que a Atlântida existiu é um mito.",6
"A notícia de que a radioestesia (uso de varinhas para encontrar água) funciona é falsa.",6
"A imagem de um 'círculo em plantação' feito por alienígenas é, na maioria das vezes, obra de artistas.",6
"A notícia de que a leitura de mãos pode dizer o seu futuro é uma pseudociência.",6
"A história de que o El Dorado, a cidade de ouro, existe é uma lenda.",6
"A notícia de que a telecinesia (mover objetos com a mente) é possível é falsa.",6
"A imagem de um 'OVNI' pairando sobre uma casa é uma montagem.",6
"A notícia de que a percepção extrassensorial (PES) é real não tem comprovação científica.",6
"A história de que a Fonte da Juventude existe é um mito.",6
"A notícia de que a comunicação com os mortos é possível é falsa.",6
"A imagem de um 'poltergeist' movendo objetos é um truque.",6
"A notícia de que a levitação é possível é falsa.",6
"A história de que a transmutação de metais em ouro é possível é um conceito da alquimia, não da ciência.",6
"A notícia de que a viagem no tempo para o passado é possível viola as leis da física como as conhecemos.",6
"A imagem de um 'doppelgänger' (duplo fantasmagórico) é uma coincidência ou montagem.",6
"A notícia de que a criptozoologia (estudo de animais lendários) é uma ciência é falsa.",6
"A história de que a licantropia (transformação em lobisomem) é real é um mito.",6
"A notícia de que a necromancia (comunicação com os mortos para prever o futuro) é possível é falsa.",6
"A imagem de um 'vampiro' é uma representação ficcional.",6
"A notícia de que a possessão demoníaca é um fenômeno real não tem comprovação científica.",6
"A história de que os zumbis são reais é ficção.",6
"A notícia de que as maldições funcionam é superstição.",6
"A imagem de uma 'fada' é uma montagem ou um inseto.",6
"A notícia de que os amuletos da sorte funcionam é superstição.",6
"A história de que os gênios da lâmpada existem é um conto de fadas.",6
"A notícia de que os unicórnios existem é um mito.",6
"A imagem de um 'dragão' é uma representação mitológica.",6
"A notícia de que a magia existe é ficção.",6
"A história de que as poções do amor funcionam é ficção.",6
"A notícia de que os feitiços funcionam é superstição.",6
"A imagem de um 'grifo' é uma criatura mitológica.",6
"A notícia de que os oráculos podem prever o futuro é um mito.",6
"A história de que a pedra filosofal existe é um mito da alquimia.",6
"A notícia de que as runas podem prever o futuro é uma superstição.",6
"A imagem de uma 'esfinge' é uma criatura mitológica.",6
"A notícia de que o tarô pode prever o futuro é uma pseudociência.",6
"A história de que o Santo Graal tem poderes mágicos é uma lenda.",6
"A notícia de que a quiromancia (leitura de mãos) pode prever o futuro é uma pseudociência.",6
"A imagem de um 'centauro' é uma criatura mitológica.",6
"A notícia de que a cafeomancia (leitura da borra de café) pode prever o futuro é uma superstição.",6
"A história de que a tábua ouija pode contatar espíritos não tem comprovação.",6
"A notícia de que a cristalomancia (leitura de cristais) pode prever o futuro é uma superstição.",6
"A imagem de uma 'harpia' é uma criatura mitológica.",6
"A notícia de que a astrologia chinesa pode prever o futuro é uma pseudociência.",6
"A história de que o Livro de Thoth contém feitiços poderosos é um mito.",6
"A notícia de que a cartomancia (leitura de cartas) pode prever o futuro é uma pseudociência.",6
"A imagem de uma 'medusa' é uma criatura mitológica.",6
"A notícia de que a bibliomancia (adivinhação por livros) pode prever o futuro é uma superstição.",6
"A história de que o Necronomicon é um livro real de magia negra é uma invenção do escritor H.P. Lovecraft.",6
"A notícia de que a cleromancia (adivinhação por sorteio) pode prever o futuro é uma superstição.",6
"A imagem de um 'minotauro' é uma criatura mitológica.",6
"A notícia de que a rabdomancia (uso de varinhas para adivinhação) funciona é falsa.",6
"A história de que a Arca da Aliança tem poderes sobrenaturais é um relato religioso, sem comprovação.",6
"A notícia de que a tiromancia (adivinhação por queijo) pode prever o futuro é uma superstição.",6
"A imagem de um 'kraken' é uma lula gigante da mitologia, não um animal real com essas proporções.",6
"A notícia de que a lampadomancia (adivinhação por chamas) pode prever o futuro é uma superstição.",6
"A história de que a Mão da Glória (mão de um enforcado usada como vela) tem poderes mágicos é uma lenda.",6
"A notícia de que a molibdomancia (adivinhação por metal derretido) pode prever o futuro é uma superstição.",6
"A imagem de um 'leprechaun' é uma criatura do folclore irlandês.",6
"A notícia de que a oneiromancia (interpretação de sonhos) pode prever o futuro não tem base científica.",6
"A história de que o Vodu pode criar zumbis é uma deturpação da religião e uma ficção.",6
"A notícia de que a pegomancia (adivinhação por fontes de água) pode prever o futuro é uma superstição.",6
"A imagem de um 'goblin' é uma criatura do folclore europeu.",6
"A notícia de que a scrying (adivinhação por espelhos ou cristais) funciona é falsa.",6
"A história de que os tapetes voadores existem é dos contos das Mil e Uma Noites.",6
"A notícia de que a teimancia (adivinhação por folhas de chá) pode prever o futuro é uma superstição.",6
"A imagem de um 'ciclope' é uma criatura da mitologia grega.",6
"A notícia de que a xilomancia (adivinhação por madeira) pode prever o futuro é uma superstição.",6
"A 'nova lei' que proíbe o uso de celulares na rua é uma invenção completa, não há nenhum projeto sobre isso.",6
"A história do 'ataque de tubarão' no lago da cidade é falsa; não há tubarões nesse ecossistema.",6
"A 'pesquisa' que afirma que donos de gatos são mais inteligentes foi totalmente inventada e não cita metodologia ou autores.",6
"Este 'alerta da Defesa Civil' sobre um tsunami iminente é um boato fabricado para causar pânico; não foi emitido por nenhum órgão oficial.",6
"O vídeo do político recebendo uma mala de dinheiro foi encenado por atores e não envolve a pessoa real.",6
"A suposta promoção 'pague 1, leve 2' daquela companhia aérea é uma farsa para roubar dados de cartão.",6
"A imagem do 'leão que fugiu do zoológico' e está vagando pela cidade foi gerada por IA.",6
"A 'vaga de emprego' que pede um depósito para garantir a entrevista é um golpe; empresas sérias não cobram por processos seletivos.",6
"A notícia de que o WhatsApp passará a ter uma versão paga amanhã é um boato fabricado que circula há anos.",6
"O depoimento da 'ex-funcionária' da empresa farmacêutica revelando uma conspiração é uma peça de ficção.",6
"A 'cura para a calvície' com uma receita caseira descrita no post é totalmente falsa e sem eficácia comprovada.",6
"A corrente sobre o 'sequestro de crianças em vans brancas' é uma lenda urbana sem registros policiais que a confirmem.",6
"A 'descoberta arqueológica' de uma civilização avançada no Brasil é um conteúdo 100% inventado.",6
"O site que oferece cidadania europeia fácil e rápida é uma fraude completa.",6
"A história de que você pode carregar seu celular usando uma batata e um clipe é um boato fabricado; não funciona.",6